time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-10-24T17:45:24.946Z,4.6355253,-74.0920526,2580.7001953125,30.865,,,0,network,,,,,,,,58,
2019-10-24T17:41:40.000Z,4.636165,-74.09137833333332,2582.6,9.7,102.67,2.2611747,0,gps,0.87,0.82,1.20,3.4,,,,58,
2019-10-24T17:41:53.000Z,4.63606,-74.09125166666666,2581.9,8.3,111.73,1.4273248,0,gps,0.88,0.80,1.19,3.4,,,,58,
2019-10-24T17:42:06.000Z,4.636033333333333,-74.09115,2582.5,8.5,76.94,1.5601231,9,gps,0.83,0.81,1.16,3.4,,,,58,
2019-10-24T17:46:17.712Z,4.6355485,-74.0921511,,28.498,,,0,network,,,,,,,,58,
2019-10-24T17:46:47.781Z,4.6354669,-74.092049,2580.60009765625,26.933,,,0,network,,,,,,,,58,
2019-10-24T17:47:02.851Z,4.6353913,-74.0919485,2580.60009765625,29.752,,,0,network,,,,,,,,58,
2019-10-24T17:47:14.412Z,4.6352369,-74.0918519,2578.60009765625,31.439,,,0,network,,,,,,,,58,
2019-10-24T17:43:27.000Z,4.636525000000001,-74.09068333333333,2582.4,10.4,59.95,2.182937,7,gps,1.05,0.88,1.37,3.4,,,,58,
2019-10-24T17:43:41.000Z,4.6366233333333335,-74.090565,2582.4,8.1,31.37,1.5997567,11,gps,0.70,0.78,1.05,3.4,,,,58,
2019-10-24T17:43:55.000Z,4.636725,-74.090505,2582.4,6.5,334.51,0.04581028,0,gps,0.83,0.89,1.22,3.4,,,,58,
