time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-10-24T19:08:37.606Z,4.6375292,-74.082557,2578.5,32.768,,,0,network,,,,,,,,49,
2019-10-24T19:04:51.000Z,4.637651666666667,-74.08259166666667,2579.5,12.8,28.14,0.118900836,0,gps,1.20,0.89,1.50,3.4,,,,49,
2019-10-24T19:05:10.000Z,4.63763,-74.0827,2583.6,15.8,0.0,0.0,5,gps,1.86,0.89,2.07,3.4,,,,48,
2019-10-24T19:05:28.000Z,4.63717,-74.08261999999999,2540.1,12.3,0.0,0.0,0,gps,1.15,0.97,1.51,3.4,,,,48,
2019-10-24T19:05:47.000Z,4.637531666666666,-74.08266833333333,2607.9,11.7,0.0,0.0,5,gps,1.37,0.98,1.68,3.4,,,,48,
2019-10-24T19:06:01.000Z,4.637561666666667,-74.08279166666667,2626.2,8.4,268.52,0.82046723,0,gps,0.98,0.91,1.33,3.4,,,,48,
2019-10-24T19:10:06.127Z,4.6372128,-74.0830139,2579.2001953125,38.808,,,0,network,,,,,,,,48,
2019-10-24T19:10:18.214Z,4.6374499,-74.0828218,2579.2001953125,24.014,,,0,network,,,,,,,,48,
2019-10-24T19:10:59.399Z,4.6374068,-74.0827297,2578.5,22.689,,,0,network,,,,,,,,48,
2019-10-24T19:07:13.000Z,4.63759,-74.08263666666667,2580.8,8.5,242.35,0.29493582,7,gps,1.06,0.87,1.37,3.4,,,,48,
2019-10-24T19:11:25.113Z,4.6374479,-74.082831,2578.400146484375,35.899,,,0,network,,,,,,,,48,
2019-10-24T19:07:41.000Z,4.637588333333333,-74.08265333333334,2553.4,15.2,0.0,0.0,6,gps,1.20,0.89,1.49,3.4,,,,48,
2019-10-24T19:07:59.000Z,4.63745,-74.08277166666667,2592.8,12.5,0.0,0.0,6,gps,1.20,0.89,1.49,3.4,,,,48,
2019-10-24T19:12:27.442Z,4.637615,-74.0826503,2578.800048828125,29.115,,,0,network,,,,,,,,48,
2019-10-24T19:12:32.090Z,4.6374795,-74.0826113,2578.800048828125,25.339,,,0,network,,,,,,,,48,
2019-10-24T19:13:01.943Z,4.6375764,-74.0826381,2578.5,24.419,,,0,network,,,,,,,,48,
2019-10-24T19:09:19.000Z,4.637401666666666,-74.08260166666668,2476.8,14.2,0.0,0.0,0,gps,1.23,1.00,1.58,3.4,,,,48,
2019-10-24T19:13:30.712Z,4.6374792,-74.082663,2578.400146484375,25.032,,,0,network,,,,,,,,48,
2019-10-24T19:14:32.956Z,4.6374265,-74.0828659,2578.800048828125,37.448,,,0,network,,,,,,,,48,
2019-10-24T19:10:47.000Z,4.637925,-74.08233,3234.7,12.3,0.0,0.0,0,gps,0.92,1.00,1.35,3.4,,,,48,
2019-10-24T19:11:06.000Z,4.63755,-74.08269166666668,2538.1,9.6,0.0,0.0,0,gps,0.99,0.95,1.38,3.4,,,,48,
2019-10-24T19:11:26.000Z,4.637746666666667,-74.08253333333333,2572.0,10.2,0.0,0.0,5,gps,1.40,0.89,1.66,3.4,,,,48,
2019-10-24T19:15:37.608Z,4.6373052,-74.0827917,2578.800048828125,31.569,,,0,network,,,,,,,,48,
2019-10-24T19:12:00.000Z,4.63767,-74.08256666666666,2553.9,12.4,0.0,0.0,0,gps,1.44,0.94,1.72,3.4,,,,48,
2019-10-24T19:12:20.000Z,4.638145,-74.08212666666667,3525.5,12.6,198.41,0.0,5,gps,1.02,1.00,1.43,3.4,,,,48,
2019-10-24T19:12:42.000Z,4.637756666666666,-74.08241833333334,2892.6,12.2,0.0,0.0,5,gps,1.22,1.00,1.57,3.4,,,,47,
2019-10-24T19:16:53.242Z,4.6374085,-74.0826736,2579.2001953125,35.567,,,0,network,,,,,,,,47,
2019-10-24T19:17:25.509Z,4.6377191,-74.0823629,2582.0,23.533,,,0,network,,,,,,,,47,
2019-10-24T19:18:04.002Z,4.6379275,-74.0820027,2581.800048828125,23.359,,,0,network,,,,,,,,47,
2019-10-24T19:19:21.585Z,4.6378918,-74.0821331,2581.800048828125,25.401,,,0,network,,,,,,,,47,
2019-10-24T19:19:36.706Z,4.6379737,-74.0819426,2579.10009765625,23.956,,,0,network,,,,,,,,47,
2019-10-24T19:20:20.961Z,4.6378995,-74.0820992,2582.0,26.901,,,0,network,,,,,,,,47,
2019-10-24T19:20:44.513Z,4.6377572,-74.0823027,2582.0,24.416,,,0,network,,,,,,,,47,
2019-10-24T19:21:20.668Z,4.6378138,-74.0824075,2578.5,24.107,,,0,network,,,,,,,,47,
2019-10-24T19:17:41.000Z,4.6375150000000005,-74.082545,2590.6,9.4,165.71,0.5167811,0,gps,1.07,0.93,1.42,3.4,,,,47,
2019-10-24T19:21:42.553Z,4.6374743,-74.0828046,2578.800048828125,25.608,,,0,network,,,,,,,,47,
2019-10-24T19:18:23.000Z,4.637508333333333,-74.08240666666667,2574.2,9.2,343.0,0.47405916,6,gps,1.19,0.94,1.52,3.4,,,,47,
2019-10-24T19:22:37.801Z,4.6375978,-74.0819442,2579.10009765625,23.963,,,0,network,,,,,,,,47,
2019-10-24T19:18:52.000Z,4.637455,-74.08210333333334,2579.2,6.8,187.62,0.39324778,0,gps,0.77,0.86,1.16,3.4,,,,47,
